24.176.90.134 - - [02/Jan/2023:00:45:32 +0100] "GET /clientstuff/2014/ HTTP/1.1" 403 2567 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54"
24.176.90.134 - - [02/Jan/2023:03:55:58 +0100] "GET /auth/image2.png HTTP/1.1" 200 1249500 "http://ravetest2.ct8.pl/auth/home" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:55:58 +0100] "GET /auth/image3.png HTTP/1.1" 200 1243660 "http://ravetest2.ct8.pl/auth/home" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:55:58 +0100] "GET /auth/icon.png HTTP/1.1" 200 201198 "http://ravetest2.ct8.pl/auth/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:03 +0100] "POST /auth/login HTTP/1.1" 302 5703 "http://ravetest2.ct8.pl/auth/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:03 +0100] "GET /home HTTP/1.1" 404 5995 "http://ravetest2.ct8.pl/auth/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:05 +0100] "GET /auth/404-images/1.png HTTP/1.1" 200 299568 "http://ravetest2.ct8.pl/home" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /2005/ HTTP/1.1" 200 16556 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /2005/Roblox.css HTTP/1.1" 200 1989 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=66c662523de1a6026f503bbab96962fc&x=105&y=70 HTTP/1.1" 404 6051 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=4eaedd863df6386051329cb594674fd4&x=105&y=70 HTTP/1.1" 404 6005 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=c0ba73b7c58e79729eafbfe2f3786b86&x=105&y=70 HTTP/1.1" 404 6005 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=7002a84427e9b3053faaecb75d29f6ed&x=105&y=70 HTTP/1.1" 404 5995 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=20586f91183c67edcdc0ddacd83f9771&x=105&y=70 HTTP/1.1" 404 6005 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=685a2925a3a0dce58daa956317837211&x=105&y=70 HTTP/1.1" 404 6051 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /2005/images/sign_up.gif HTTP/1.1" 404 322 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=7f5a62e3cf76d0a204eb6ad68e226c79&x=90&y=50 HTTP/1.1" 404 6013 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Model.ashx?hash=2113baa274e193cbfd8b98e4675d5450&x=105&y=70 HTTP/1.1" 404 6051 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=c4121d5e2afcae63eba7d4475e0caec4&x=90&y=50 HTTP/1.1" 404 6036 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=933e8f8fcb5dd1fe2b1f65f1c2a31770&x=105&y=70 HTTP/1.1" 404 5995 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=685a2925a3a0dce58daa956317837211&x=90&y=50 HTTP/1.1" 404 6039 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=88670e29538ee4cb81320c639f4b9a7d&x=105&y=70 HTTP/1.1" 404 6039 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=d9c2761796f8cbafc9c116b26893f8b3&x=105&y=70 HTTP/1.1" 404 6032 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:07 +0100] "GET /Thumbs/Level.ashx?hash=f5fff890dcc66c903f41146d15552d2d&x=90&y=50 HTTP/1.1" 404 5994 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:08 +0100] "GET /Thumbs/Level.ashx?hash=b919e3e83ce7a81e0fe528fa2bc3103a&x=90&y=50 HTTP/1.1" 404 6032 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
24.176.90.134 - - [02/Jan/2023:03:56:08 +0100] "GET /favicon.ico HTTP/1.1" 404 6051 "http://ravetest2.ct8.pl/2005/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
80.6.82.197 - - [02/Jan/2023:03:56:09 +0100] "POST /auth/register HTTP/1.1" 302 3849 "http://ravetest2.ct8.pl/auth/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1"
80.6.82.197 - - [02/Jan/2023:03:56:09 +0100] "GET /auth/login HTTP/1.1" 200 5703 "http://ravetest2.ct8.pl/auth/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1"
35.237.4.214 - - [02/Jan/2023:03:56:16 +0100] "GET /2005 HTTP/1.1" 301 237 "-" "Mozilla/5.0 (compatible; Discordbot/2.0; +https://discordapp.com)"
35.237.4.214 - - [02/Jan/2023:03:56:16 +0100] "GET /2005/ HTTP/1.1" 302 16467 "-" "Mozilla/5.0 (compatible; Discordbot/2.0; +https://discordapp.com)"
35.237.4.214 - - [02/Jan/2023:03:56:16 +0100] "GET /auth/home HTTP/1.1" 200 9313 "-" "Mozilla/5.0 (compatible; Discordbot/2.0; +https://discordapp.com)"
64.30.97.132 - - [02/Jan/2023:03:56:17 +0100] "GET /2005 HTTP/1.1" 301 237 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:18 +0100] "GET /2005/ HTTP/1.1" 302 16467 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:18 +0100] "GET /auth/home HTTP/1.1" 200 9313 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:19 +0100] "GET /auth/style.css HTTP/1.1" 200 76631 "http://ravetest2.ct8.pl/auth/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:19 +0100] "GET /auth/logo.png HTTP/1.1" 200 273115 "http://ravetest2.ct8.pl/auth/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
24.176.90.134 - - [02/Jan/2023:03:56:21 +0100] "GET /internal/admin HTTP/1.1" 200 6469 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
64.30.97.132 - - [02/Jan/2023:03:56:21 +0100] "GET /auth/image1.png HTTP/1.1" 200 597392 "http://ravetest2.ct8.pl/auth/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:21 +0100] "GET /auth/image2.png HTTP/1.1" 200 797544 "http://ravetest2.ct8.pl/auth/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:21 +0100] "GET /auth/login HTTP/1.1" 200 5703 "http://ravetest2.ct8.pl/auth/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
24.176.90.134 - - [02/Jan/2023:03:56:22 +0100] "GET /auth/adminpanel-gamesicon.png HTTP/1.1" 200 252503 "http://ravetest2.ct8.pl/internal/admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
64.30.97.132 - - [02/Jan/2023:03:56:22 +0100] "GET /auth/icon.png HTTP/1.1" 200 201198 "http://ravetest2.ct8.pl/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
24.176.90.134 - - [02/Jan/2023:03:56:24 +0100] "GET /internal/admin/game HTTP/1.1" 200 62128 "http://ravetest2.ct8.pl/internal/admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
64.30.97.132 - - [02/Jan/2023:03:56:27 +0100] "POST /auth/login HTTP/1.1" 200 5983 "http://ravetest2.ct8.pl/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
80.6.82.197 - - [02/Jan/2023:03:56:29 +0100] "POST /auth/login HTTP/1.1" 302 5703 "http://ravetest2.ct8.pl/auth/login" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1"
80.6.82.197 - - [02/Jan/2023:03:56:29 +0100] "GET /home HTTP/1.1" 404 5907 "http://ravetest2.ct8.pl/auth/login" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1"
80.6.82.197 - - [02/Jan/2023:03:56:29 +0100] "GET /auth/404-images/1.png HTTP/1.1" 200 299568 "http://ravetest2.ct8.pl/home" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1"
80.6.82.197 - - [02/Jan/2023:03:56:32 +0100] "GET /auth/home HTTP/1.1" 200 10205 "http://ravetest2.ct8.pl/home" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1"
35.227.62.178 - - [02/Jan/2023:03:56:33 +0100] "GET /internal/admin/game HTTP/1.1" 200 55099 "-" "Mozilla/5.0 (compatible; Discordbot/2.0; +https://discordapp.com)"
64.30.97.132 - - [02/Jan/2023:03:56:37 +0100] "POST /auth/login HTTP/1.1" 302 5703 "http://ravetest2.ct8.pl/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:37 +0100] "GET /home HTTP/1.1" 404 5995 "http://ravetest2.ct8.pl/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:39 +0100] "GET /auth/404-images/2.png HTTP/1.1" 200 287526 "http://ravetest2.ct8.pl/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:39 +0100] "GET /auth/home HTTP/1.1" 200 10292 "http://ravetest2.ct8.pl/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:41 +0100] "GET /auth/image1.png HTTP/1.1" 200 449700 "http://ravetest2.ct8.pl/auth/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:41 +0100] "GET /auth/image2.png HTTP/1.1" 200 399932 "http://ravetest2.ct8.pl/auth/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:41 +0100] "GET /home HTTP/1.1" 404 6051 "http://ravetest2.ct8.pl/auth/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
80.6.82.197 - - [02/Jan/2023:03:56:41 +0100] "GET /2005 HTTP/1.1" 301 237 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1"
64.30.97.132 - - [02/Jan/2023:03:56:42 +0100] "GET /auth/404-images/3.png HTTP/1.1" 200 35360 "http://ravetest2.ct8.pl/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
80.6.82.197 - - [02/Jan/2023:03:56:42 +0100] "GET /2005/ HTTP/1.1" 302 16467 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1"
80.6.82.197 - - [02/Jan/2023:03:56:42 +0100] "GET /auth/home HTTP/1.1" 200 9313 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1"
64.30.97.132 - - [02/Jan/2023:03:56:46 +0100] "GET /home HTTP/1.1" 404 6009 "http://ravetest2.ct8.pl/auth/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
64.30.97.132 - - [02/Jan/2023:03:56:48 +0100] "GET /auth/404-images/1.png HTTP/1.1" 200 299568 "http://ravetest2.ct8.pl/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15"
